id	name	contact	address	city	postal_code	country	id	customer_id	employee_id	date	shipper_id	id	order_id	product_id	quantity	id	name	supplier_id	category_id	unit	price	employee_id	last_name	first_name	birthdate	photo	notes	id	name	phone	id	name	contact	address	city	postal_code	country	phone	id	name	description
20	Ernst Handel	Roland Mendel	Kirchgasse 6	Graz	8010	Austria	10390	20	6	1996-12-23	1	379	10390	31	60	31	Gorgonzola Telino	14	4	12 - 100 g pkgs	12.5	6	Suyama	Michael	1963-07-02	EmpID6.pic	Michael is a graduate of Sussex University (MA, economics) and the University of California at Los Angeles (MBA, marketing). He has also taken the courses 'Multi-Cultural Selling' and 'Time Management for the Sales Professional'. He is fluent in Japanese and can read and write French, Portuguese, and Spanish.	1	Speedy Express	(503) 555-9831	14	Formaggi Fortini s.r.l.	Elio Rossi	Viale Dante, 75	Ravenna	48100	Italy	(0544) 60323	4	Dairy Products	Cheeses
20	Ernst Handel	Roland Mendel	Kirchgasse 6	Graz	8010	Austria	10382	20	4	1996-12-13	1	356	10382	33	60	33	Geitost	15	4	500 g	2.5	4	Peacock	Margaret	1958-09-19	EmpID4.pic	Margaret holds a BA in English literature from Concordia College and an MA from the American Institute of Culinary Arts. She was temporarily assigned to the London office before returning to her permanent post in Seattle.	1	Speedy Express	(503) 555-9831	15	Norske Meierier	Beate Vileid	Hatlevegen 5	Sandvika	1320	Norway	(0)2-953010	4	Dairy Products	Cheeses
20	Ernst Handel	Roland Mendel	Kirchgasse 6	Graz	8010	Austria	10382	20	4	1996-12-13	1	355	10382	29	14	29	Thuringer Rostbratwurst	12	6	50 bags x 30 sausgs.	123.79	4	Peacock	Margaret	1958-09-19	EmpID4.pic	Margaret holds a BA in English literature from Concordia College and an MA from the American Institute of Culinary Arts. She was temporarily assigned to the London office before returning to her permanent post in Seattle.	1	Speedy Express	(503) 555-9831	12	Plutzer Lebensmittelgrossmarkte AG	Martin Bein	Bogenallee 51	Frankfurt	60439	Germany	(069) 992755	6	Meat/Poultry	Prepared meats
20	Ernst Handel	Roland Mendel	Kirchgasse 6	Graz	8010	Austria	10368	20	2	1996-11-29	2	322	10368	28	13	28	Rossle Sauerkraut	12	7	25 - 825 g cans	45.6	2	Fuller	Andrew	1952-02-19	EmpID2.pic	Andrew received his BTS commercial and a Ph.D. in international marketing from the University of Dallas. He is fluent in French and Italian and reads German. He joined the company as a sales representative, was promoted to sales manager and was then named vice president of sales. Andrew is a member of the Sales Management Roundtable, the Seattle Chamber of Commerce, and the Pacific Rim Importers Association.	2	United Package	(503) 555-3199	12	Plutzer Lebensmittelgrossmarkte AG	Martin Bein	Bogenallee 51	Frankfurt	60439	Germany	(069) 992755	7	Produce	Dried fruit and bean curd
20	Ernst Handel	Roland Mendel	Kirchgasse 6	Graz	8010	Austria	10402	20	8	1997-01-02	2	413	10402	23	60	23	Tunnbrod	9	5	12 - 250 g pkgs.	9	8	Callahan	Laura	1958-01-09	EmpID8.pic	Laura received a BA in psychology from the University of Washington. She has also completed a course in business French. She reads and writes French.	2	United Package	(503) 555-3199	9	PB Knackebrod AB	Lars Peterson	Kaloadagatan 13	Goteborg	S-345 67	Sweden	031-987 65 43	5	Grains/Cereals	Breads, crackers, pasta, and cereal
20	Ernst Handel	Roland Mendel	Kirchgasse 6	Graz	8010	Austria	10403	20	4	1997-01-03	3	415	10403	16	21	16	Pavlova	7	3	32 - 500 g boxes	17.45	4	Peacock	Margaret	1958-09-19	EmpID4.pic	Margaret holds a BA in English literature from Concordia College and an MA from the American Institute of Culinary Arts. She was temporarily assigned to the London office before returning to her permanent post in Seattle.	3	Federal Shipping	(503) 555-9931	7	Pavlova, Ltd.	Ian Devling	74 Rose St. Moonie Ponds	Melbourne	3058	Australia	(03) 444-2343	3	Confections	Desserts, candies, and sweet breads
20	Ernst Handel	Roland Mendel	Kirchgasse 6	Graz	8010	Austria	10382	20	4	1996-12-13	1	354	10382	18	9	18	Carnarvon Tigers	7	8	16 kg pkg.	62.5	4	Peacock	Margaret	1958-09-19	EmpID4.pic	Margaret holds a BA in English literature from Concordia College and an MA from the American Institute of Culinary Arts. She was temporarily assigned to the London office before returning to her permanent post in Seattle.	1	Speedy Express	(503) 555-9831	7	Pavlova, Ltd.	Ian Devling	74 Rose St. Moonie Ponds	Melbourne	3058	Australia	(03) 444-2343	8	Seafood	Seaweed and fish
20	Ernst Handel	Roland Mendel	Kirchgasse 6	Graz	8010	Austria	10368	20	2	1996-11-29	2	321	10368	21	5	21	Sir Rodneys Scones	8	3	24 pkgs. x 4 pieces	10	2	Fuller	Andrew	1952-02-19	EmpID2.pic	Andrew received his BTS commercial and a Ph.D. in international marketing from the University of Dallas. He is fluent in French and Italian and reads German. He joined the company as a sales representative, was promoted to sales manager and was then named vice president of sales. Andrew is a member of the Sales Management Roundtable, the Seattle Chamber of Commerce, and the Pacific Rim Importers Association.	2	United Package	(503) 555-3199	8	Specialty Biscuits, Ltd.	Peter Wilson	29 Kings Way	Manchester	M14 GSD	UK	(161) 555-4448	3	Confections	Desserts, candies, and sweet breads
20	Ernst Handel	Roland Mendel	Kirchgasse 6	Graz	8010	Austria	10382	20	4	1996-12-13	1	353	10382	5	32	5	Chef Antons Gumbo Mix	2	2	36 boxes	21.35	4	Peacock	Margaret	1958-09-19	EmpID4.pic	Margaret holds a BA in English literature from Concordia College and an MA from the American Institute of Culinary Arts. She was temporarily assigned to the London office before returning to her permanent post in Seattle.	1	Speedy Express	(503) 555-9831	2	New Orleans Cajun Delights	Shelley Burke	P.O. Box 78934	New Orleans	70117	USA	(100) 555-4822	2	Condiments	Sweet and savory sauces, relishes, spreads, and seasonings
20	Ernst Handel	Roland Mendel	Kirchgasse 6	Graz	8010	Austria	10263	20	9	1996-07-23	3	47	10263	74	36	74	Longlife Tofu	4	7	5 kg pkg.	10	9	Dodsworth	Anne	1969-07-02	EmpID9.pic	Anne has a BA degree in English from St. Lawrence College. She is fluent in French and German.	3	Federal Shipping	(503) 555-9931	4	Tokyo Traders	Yoshi Nagase	9-8 Sekimai Musashino-shi	Tokyo	100	Japan	(03) 3555-5011	7	Produce	Dried fruit and bean curd
20	Ernst Handel	Roland Mendel	Kirchgasse 6	Graz	8010	Austria	10263	20	9	1996-07-23	3	46	10263	30	60	30	Nord-Ost Matjeshering	13	8	10 - 200 g glasses	25.89	9	Dodsworth	Anne	1969-07-02	EmpID9.pic	Anne has a BA degree in English from St. Lawrence College. She is fluent in French and German.	3	Federal Shipping	(503) 555-9931	13	Nord-Ost-Fisch Handelsgesellschaft mbH	Sven Petersen	Frahmredder 112a	Cuxhaven	27478	Germany	(04721) 8713	8	Seafood	Seaweed and fish
20	Ernst Handel	Roland Mendel	Kirchgasse 6	Graz	8010	Austria	10258	20	1	1996-07-17	1	32	10258	32	6	32	Mascarpone Fabioli	14	4	24 - 200 g pkgs.	32	1	Davolio	Nancy	1968-12-08	EmpID1.pic	Education includes a BA in psychology from Colorado State University. She also completed (The Art of the Cold Call). Nancy is a member of 'Toastmasters International'.	1	Speedy Express	(503) 555-9831	14	Formaggi Fortini s.r.l.	Elio Rossi	Viale Dante, 75	Ravenna	48100	Italy	(0544) 60323	4	Dairy Products	Cheeses
20	Ernst Handel	Roland Mendel	Kirchgasse 6	Graz	8010	Austria	10263	20	9	1996-07-23	3	45	10263	24	28	24	Guarana Fantastica	10	1	12 - 355 ml cans	4.5	9	Dodsworth	Anne	1969-07-02	EmpID9.pic	Anne has a BA degree in English from St. Lawrence College. She is fluent in French and German.	3	Federal Shipping	(503) 555-9931	10	Refrescos Americanas LTDA	Carlos Diaz	Av. das Americanas 12.890	Sao Paulo	5442	Brazil	(11) 555 4640	1	Beverages	Soft drinks, coffees, teas, beers, and ales
20	Ernst Handel	Roland Mendel	Kirchgasse 6	Graz	8010	Austria	10263	20	9	1996-07-23	3	44	10263	16	60	16	Pavlova	7	3	32 - 500 g boxes	17.45	9	Dodsworth	Anne	1969-07-02	EmpID9.pic	Anne has a BA degree in English from St. Lawrence College. She is fluent in French and German.	3	Federal Shipping	(503) 555-9931	7	Pavlova, Ltd.	Ian Devling	74 Rose St. Moonie Ponds	Melbourne	3058	Australia	(03) 444-2343	3	Confections	Desserts, candies, and sweet breads
20	Ernst Handel	Roland Mendel	Kirchgasse 6	Graz	8010	Austria	10258	20	1	1996-07-17	1	31	10258	5	65	5	Chef Antons Gumbo Mix	2	2	36 boxes	21.35	1	Davolio	Nancy	1968-12-08	EmpID1.pic	Education includes a BA in psychology from Colorado State University. She also completed (The Art of the Cold Call). Nancy is a member of 'Toastmasters International'.	1	Speedy Express	(503) 555-9831	2	New Orleans Cajun Delights	Shelley Burke	P.O. Box 78934	New Orleans	70117	USA	(100) 555-4822	2	Condiments	Sweet and savory sauces, relishes, spreads, and seasonings
20	Ernst Handel	Roland Mendel	Kirchgasse 6	Graz	8010	Austria	10258	20	1	1996-07-17	1	30	10258	2	50	2	Chang	1	1	24 - 12 oz bottles	19	1	Davolio	Nancy	1968-12-08	EmpID1.pic	Education includes a BA in psychology from Colorado State University. She also completed (The Art of the Cold Call). Nancy is a member of 'Toastmasters International'.	1	Speedy Express	(503) 555-9831	1	Exotic Liquid	Charlotte Cooper	49 Gilbert St.	Londona	EC1 4SD	UK	(171) 555-2222	1	Beverages	Soft drinks, coffees, teas, beers, and ales
21	Familia Arquibaldo	Aria Cruz	Rua Oros, 92	Sao Paulo	05442-030	Brazil	10347	21	4	1996-11-06	3	269	10347	75	6	75	Rhonbrau Klosterbier	12	1	24 - 0.5 l bottles	7.75	4	Peacock	Margaret	1958-09-19	EmpID4.pic	Margaret holds a BA in English literature from Concordia College and an MA from the American Institute of Culinary Arts. She was temporarily assigned to the London office before returning to her permanent post in Seattle.	3	Federal Shipping	(503) 555-9931	12	Plutzer Lebensmittelgrossmarkte AG	Martin Bein	Bogenallee 51	Frankfurt	60439	Germany	(069) 992755	1	Beverages	Soft drinks, coffees, teas, beers, and ales
21	Familia Arquibaldo	Aria Cruz	Rua Oros, 92	Sao Paulo	05442-030	Brazil	10347	21	4	1996-11-06	3	268	10347	40	4	40	Boston Crab Meat	19	8	24 - 4 oz tins	18.4	4	Peacock	Margaret	1958-09-19	EmpID4.pic	Margaret holds a BA in English literature from Concordia College and an MA from the American Institute of Culinary Arts. She was temporarily assigned to the London office before returning to her permanent post in Seattle.	3	Federal Shipping	(503) 555-9931	19	New England Seafood Cannery	Robb Merchant	Order Processing Dept. 2100 Paul Revere Blvd.	Boston	02134	USA	(617) 555-3267	8	Seafood	Seaweed and fish
21	Familia Arquibaldo	Aria Cruz	Rua Oros, 92	Sao Paulo	05442-030	Brazil	10347	21	4	1996-11-06	3	267	10347	39	50	39	Chartreuse verte	18	1	750 cc per bottle	18	4	Peacock	Margaret	1958-09-19	EmpID4.pic	Margaret holds a BA in English literature from Concordia College and an MA from the American Institute of Culinary Arts. She was temporarily assigned to the London office before returning to her permanent post in Seattle.	3	Federal Shipping	(503) 555-9931	18	Aux joyeux ecclesiastiques	Guylene Nodier	203, Rue des Francs-Bourgeois	Paris	75004	France	(1) 03.83.00.68	1	Beverages	Soft drinks, coffees, teas, beers, and ales
21	Familia Arquibaldo	Aria Cruz	Rua Oros, 92	Sao Paulo	05442-030	Brazil	10386	21	9	1996-12-18	3	367	10386	34	10	34	Sasquatch Ale	16	1	24 - 12 oz bottles	14	9	Dodsworth	Anne	1969-07-02	EmpID9.pic	Anne has a BA degree in English from St. Lawrence College. She is fluent in French and German.	3	Federal Shipping	(503) 555-9931	16	Bigfoot Breweries	Cheryl Saylor	3400 - 8th Avenue Suite 210	Bend	97101	USA	(503) 555-9931	1	Beverages	Soft drinks, coffees, teas, beers, and ales
21	Familia Arquibaldo	Aria Cruz	Rua Oros, 92	Sao Paulo	05442-030	Brazil	10347	21	4	1996-11-06	3	266	10347	25	10	25	NuNuCa Nuss-Nougat-Creme	11	3	20 - 450 g glasses	14	4	Peacock	Margaret	1958-09-19	EmpID4.pic	Margaret holds a BA in English literature from Concordia College and an MA from the American Institute of Culinary Arts. She was temporarily assigned to the London office before returning to her permanent post in Seattle.	3	Federal Shipping	(503) 555-9931	11	Heli Susswaren GmbH and Co. KG	Petra Winkler	Tiergartenstrasse 5	Berlin	10785	Germany	(010) 9984510	3	Confections	Desserts, candies, and sweet breads
21	Familia Arquibaldo	Aria Cruz	Rua Oros, 92	Sao Paulo	05442-030	Brazil	10386	21	9	1996-12-18	3	366	10386	24	15	24	Guarana Fantastica	10	1	12 - 355 ml cans	4.5	9	Dodsworth	Anne	1969-07-02	EmpID9.pic	Anne has a BA degree in English from St. Lawrence College. She is fluent in French and German.	3	Federal Shipping	(503) 555-9931	10	Refrescos Americanas LTDA	Carlos Diaz	Av. das Americanas 12.890	Sao Paulo	5442	Brazil	(11) 555 4640	1	Beverages	Soft drinks, coffees, teas, beers, and ales
24	Folk och fa HB	Maria Larsson	akergatan 24	Bracke	S-844 67	Sweden	10434	24	3	1997-02-03	2	492	10434	11	6	11	Queso Cabrales	5	4	1 kg pkg.	21	3	Leverling	Janet	1963-08-30	EmpID3.pic	Janet has a BS degree in chemistry from Boston College). She has also completed a certificate program in food retailing management. Janet was hired as a sales associate and was promoted to sales representative.	2	United Package	(503) 555-3199	5	Cooperativa de Quesos Las Cabras	Antonio del Valle Saavedra	Calle del Rosal 4	Oviedo	33007	Spain	(98) 598 76 54	4	Dairy Products	Cheeses
24	Folk och fa HB	Maria Larsson	akergatan 24	Bracke	S-844 67	Sweden	10378	24	5	1996-12-10	3	344	10378	71	6	71	Flotemysost	15	4	10 - 500 g pkgs.	21.5	5	Buchanan	Steven	1955-03-04	EmpID5.pic	Steven Buchanan graduated from St. Andrews University, Scotland, with a BSC degree. Upon joining the company as a sales representative, he spent 6 months in an orientation program at the Seattle office and then returned to his permanent post in London, where he was promoted to sales manager. Mr. Buchanan has completed the courses 'Successful Telemarketing' and 'International Sales Management'. He is fluent in French.	3	Federal Shipping	(503) 555-9931	15	Norske Meierier	Beate Vileid	Hatlevegen 5	Sandvika	1320	Norway	(0)2-953010	4	Dairy Products	Cheeses
24	Folk och fa HB	Maria Larsson	akergatan 24	Bracke	S-844 67	Sweden	10327	24	2	1996-10-11	1	213	10327	58	30	58	Escargots de Bourgogne	27	8	24 pieces	13.25	2	Fuller	Andrew	1952-02-19	EmpID2.pic	Andrew received his BTS commercial and a Ph.D. in international marketing from the University of Dallas. He is fluent in French and Italian and reads German. He joined the company as a sales representative, was promoted to sales manager and was then named vice president of sales. Andrew is a member of the Sales Management Roundtable, the Seattle Chamber of Commerce, and the Pacific Rim Importers Association.	1	Speedy Express	(503) 555-9831	27	Escargots Nouveaux	Marie Delamare	22, rue H. Voiron	Montceau	71300	France	85.57.00.07	8	Seafood	Seaweed and fish
24	Folk och fa HB	Maria Larsson	akergatan 24	Bracke	S-844 67	Sweden	10327	24	2	1996-10-11	1	212	10327	30	35	30	Nord-Ost Matjeshering	13	8	10 - 200 g glasses	25.89	2	Fuller	Andrew	1952-02-19	EmpID2.pic	Andrew received his BTS commercial and a Ph.D. in international marketing from the University of Dallas. He is fluent in French and Italian and reads German. He joined the company as a sales representative, was promoted to sales manager and was then named vice president of sales. Andrew is a member of the Sales Management Roundtable, the Seattle Chamber of Commerce, and the Pacific Rim Importers Association.	1	Speedy Express	(503) 555-9831	13	Nord-Ost-Fisch Handelsgesellschaft mbH	Sven Petersen	Frahmredder 112a	Cuxhaven	27478	Germany	(04721) 8713	8	Seafood	Seaweed and fish
24	Folk och fa HB	Maria Larsson	akergatan 24	Bracke	S-844 67	Sweden	10264	24	6	1996-07-24	3	49	10264	41	25	41	Jacks New England Clam Chowder	19	8	12 - 12 oz cans	9.65	6	Suyama	Michael	1963-07-02	EmpID6.pic	Michael is a graduate of Sussex University (MA, economics) and the University of California at Los Angeles (MBA, marketing). He has also taken the courses 'Multi-Cultural Selling' and 'Time Management for the Sales Professional'. He is fluent in Japanese and can read and write French, Portuguese, and Spanish.	3	Federal Shipping	(503) 555-9931	19	New England Seafood Cannery	Robb Merchant	Order Processing Dept. 2100 Paul Revere Blvd.	Boston	02134	USA	(617) 555-3267	8	Seafood	Seaweed and fish
24	Folk och fa HB	Maria Larsson	akergatan 24	Bracke	S-844 67	Sweden	10327	24	2	1996-10-11	1	211	10327	11	50	11	Queso Cabrales	5	4	1 kg pkg.	21	2	Fuller	Andrew	1952-02-19	EmpID2.pic	Andrew received his BTS commercial and a Ph.D. in international marketing from the University of Dallas. He is fluent in French and Italian and reads German. He joined the company as a sales representative, was promoted to sales manager and was then named vice president of sales. Andrew is a member of the Sales Management Roundtable, the Seattle Chamber of Commerce, and the Pacific Rim Importers Association.	1	Speedy Express	(503) 555-9831	5	Cooperativa de Quesos Las Cabras	Antonio del Valle Saavedra	Calle del Rosal 4	Oviedo	33007	Spain	(98) 598 76 54	4	Dairy Products	Cheeses
24	Folk och fa HB	Maria Larsson	akergatan 24	Bracke	S-844 67	Sweden	10327	24	2	1996-10-11	1	210	10327	2	25	2	Chang	1	1	24 - 12 oz bottles	19	2	Fuller	Andrew	1952-02-19	EmpID2.pic	Andrew received his BTS commercial and a Ph.D. in international marketing from the University of Dallas. He is fluent in French and Italian and reads German. He joined the company as a sales representative, was promoted to sales manager and was then named vice president of sales. Andrew is a member of the Sales Management Roundtable, the Seattle Chamber of Commerce, and the Pacific Rim Importers Association.	1	Speedy Express	(503) 555-9831	1	Exotic Liquid	Charlotte Cooper	49 Gilbert St.	Londona	EC1 4SD	UK	(171) 555-2222	1	Beverages	Soft drinks, coffees, teas, beers, and ales
24	Folk och fa HB	Maria Larsson	akergatan 24	Bracke	S-844 67	Sweden	10264	24	6	1996-07-24	3	48	10264	2	35	2	Chang	1	1	24 - 12 oz bottles	19	6	Suyama	Michael	1963-07-02	EmpID6.pic	Michael is a graduate of Sussex University (MA, economics) and the University of California at Los Angeles (MBA, marketing). He has also taken the courses 'Multi-Cultural Selling' and 'Time Management for the Sales Professional'. He is fluent in Japanese and can read and write French, Portuguese, and Spanish.	3	Federal Shipping	(503) 555-9931	1	Exotic Liquid	Charlotte Cooper	49 Gilbert St.	Londona	EC1 4SD	UK	(171) 555-2222	1	Beverages	Soft drinks, coffees, teas, beers, and ales
25	Frankenversand	Peter Franken	Berliner Platz 43	Munchen	80805	Germany	10396	25	1	1996-12-27	3	397	10396	72	21	72	Mozzarella di Giovanni	14	4	24 - 200 g pkgs.	34.8	1	Davolio	Nancy	1968-12-08	EmpID1.pic	Education includes a BA in psychology from Colorado State University. She also completed (The Art of the Cold Call). Nancy is a member of 'Toastmasters International'.	3	Federal Shipping	(503) 555-9931	14	Formaggi Fortini s.r.l.	Elio Rossi	Viale Dante, 75	Ravenna	48100	Italy	(0544) 60323	4	Dairy Products	Cheeses
25	Frankenversand	Peter Franken	Berliner Platz 43	Munchen	80805	Germany	10337	25	4	1996-10-24	3	241	10337	72	25	72	Mozzarella di Giovanni	14	4	24 - 200 g pkgs.	34.8	4	Peacock	Margaret	1958-09-19	EmpID4.pic	Margaret holds a BA in English literature from Concordia College and an MA from the American Institute of Culinary Arts. She was temporarily assigned to the London office before returning to her permanent post in Seattle.	3	Federal Shipping	(503) 555-9931	14	Formaggi Fortini s.r.l.	Elio Rossi	Viale Dante, 75	Ravenna	48100	Italy	(0544) 60323	4	Dairy Products	Cheeses
25	Frankenversand	Peter Franken	Berliner Platz 43	Munchen	80805	Germany	10396	25	1	1996-12-27	3	396	10396	71	60	71	Flotemysost	15	4	10 - 500 g pkgs.	21.5	1	Davolio	Nancy	1968-12-08	EmpID1.pic	Education includes a BA in psychology from Colorado State University. She also completed (The Art of the Cold Call). Nancy is a member of 'Toastmasters International'.	3	Federal Shipping	(503) 555-9931	15	Norske Meierier	Beate Vileid	Hatlevegen 5	Sandvika	1320	Norway	(0)2-953010	4	Dairy Products	Cheeses
25	Frankenversand	Peter Franken	Berliner Platz 43	Munchen	80805	Germany	10342	25	4	1996-10-30	2	255	10342	55	40	55	Pate chinois	25	6	24 boxes x 2 pies	24	4	Peacock	Margaret	1958-09-19	EmpID4.pic	Margaret holds a BA in English literature from Concordia College and an MA from the American Institute of Culinary Arts. She was temporarily assigned to the London office before returning to her permanent post in Seattle.	2	United Package	(503) 555-3199	25	Ma Maison	Jean-Guy Lauzon	2960 Rue St. Laurent	Montreal	H1J 1C3	Canada	(514) 555-9022	6	Meat/Poultry	Prepared meats
25	Frankenversand	Peter Franken	Berliner Platz 43	Munchen	80805	Germany	10342	25	4	1996-10-30	2	254	10342	36	40	36	Inlagd Sill	17	8	24 - 250 g jars	19	4	Peacock	Margaret	1958-09-19	EmpID4.pic	Margaret holds a BA in English literature from Concordia College and an MA from the American Institute of Culinary Arts. She was temporarily assigned to the London office before returning to her permanent post in Seattle.	2	United Package	(503) 555-3199	17	Svensk Sjofoda AB	Michael Bjorn	Brovallavagen 231	Stockholm	S-123 45	Sweden	08-123 45 67	8	Seafood	Seaweed and fish
25	Frankenversand	Peter Franken	Berliner Platz 43	Munchen	80805	Germany	10342	25	4	1996-10-30	2	253	10342	31	56	31	Gorgonzola Telino	14	4	12 - 100 g pkgs	12.5	4	Peacock	Margaret	1958-09-19	EmpID4.pic	Margaret holds a BA in English literature from Concordia College and an MA from the American Institute of Culinary Arts. She was temporarily assigned to the London office before returning to her permanent post in Seattle.	2	United Package	(503) 555-3199	14	Formaggi Fortini s.r.l.	Elio Rossi	Viale Dante, 75	Ravenna	48100	Italy	(0544) 60323	4	Dairy Products	Cheeses
25	Frankenversand	Peter Franken	Berliner Platz 43	Munchen	80805	Germany	10337	25	4	1996-10-24	3	240	10337	37	28	37	Gravad lax	17	8	12 - 500 g pkgs.	26	4	Peacock	Margaret	1958-09-19	EmpID4.pic	Margaret holds a BA in English literature from Concordia College and an MA from the American Institute of Culinary Arts. She was temporarily assigned to the London office before returning to her permanent post in Seattle.	3	Federal Shipping	(503) 555-9931	17	Svensk Sjofoda AB	Michael Bjorn	Brovallavagen 231	Stockholm	S-123 45	Sweden	08-123 45 67	8	Seafood	Seaweed and fish
25	Frankenversand	Peter Franken	Berliner Platz 43	Munchen	80805	Germany	10337	25	4	1996-10-24	3	239	10337	36	20	36	Inlagd Sill	17	8	24 - 250 g jars	19	4	Peacock	Margaret	1958-09-19	EmpID4.pic	Margaret holds a BA in English literature from Concordia College and an MA from the American Institute of Culinary Arts. She was temporarily assigned to the London office before returning to her permanent post in Seattle.	3	Federal Shipping	(503) 555-9931	17	Svensk Sjofoda AB	Michael Bjorn	Brovallavagen 231	Stockholm	S-123 45	Sweden	08-123 45 67	8	Seafood	Seaweed and fish
25	Frankenversand	Peter Franken	Berliner Platz 43	Munchen	80805	Germany	10396	25	1	1996-12-27	3	395	10396	23	40	23	Tunnbrod	9	5	12 - 250 g pkgs.	9	1	Davolio	Nancy	1968-12-08	EmpID1.pic	Education includes a BA in psychology from Colorado State University. She also completed (The Art of the Cold Call). Nancy is a member of 'Toastmasters International'.	3	Federal Shipping	(503) 555-9931	9	PB Knackebrod AB	Lars Peterson	Kaloadagatan 13	Goteborg	S-345 67	Sweden	031-987 65 43	5	Grains/Cereals	Breads, crackers, pasta, and cereal
25	Frankenversand	Peter Franken	Berliner Platz 43	Munchen	80805	Germany	10337	25	4	1996-10-24	3	238	10337	26	24	26	Gumbar Gummibarchen	11	3	100 - 250 g bags	31.23	4	Peacock	Margaret	1958-09-19	EmpID4.pic	Margaret holds a BA in English literature from Concordia College and an MA from the American Institute of Culinary Arts. She was temporarily assigned to the London office before returning to her permanent post in Seattle.	3	Federal Shipping	(503) 555-9931	11	Heli Susswaren GmbH and Co. KG	Petra Winkler	Tiergartenstrasse 5	Berlin	10785	Germany	(010) 9984510	3	Confections	Desserts, candies, and sweet breads
25	Frankenversand	Peter Franken	Berliner Platz 43	Munchen	80805	Germany	10337	25	4	1996-10-24	3	237	10337	23	40	23	Tunnbrod	9	5	12 - 250 g pkgs.	9	4	Peacock	Margaret	1958-09-19	EmpID4.pic	Margaret holds a BA in English literature from Concordia College and an MA from the American Institute of Culinary Arts. She was temporarily assigned to the London office before returning to her permanent post in Seattle.	3	Federal Shipping	(503) 555-9931	9	PB Knackebrod AB	Lars Peterson	Kaloadagatan 13	Goteborg	S-345 67	Sweden	031-987 65 43	5	Grains/Cereals	Breads, crackers, pasta, and cereal
25	Frankenversand	Peter Franken	Berliner Platz 43	Munchen	80805	Germany	10342	25	4	1996-10-30	2	252	10342	2	24	2	Chang	1	1	24 - 12 oz bottles	19	4	Peacock	Margaret	1958-09-19	EmpID4.pic	Margaret holds a BA in English literature from Concordia College and an MA from the American Institute of Culinary Arts. She was temporarily assigned to the London office before returning to her permanent post in Seattle.	2	United Package	(503) 555-3199	1	Exotic Liquid	Charlotte Cooper	49 Gilbert St.	Londona	EC1 4SD	UK	(171) 555-2222	1	Beverages	Soft drinks, coffees, teas, beers, and ales
25	Frankenversand	Peter Franken	Berliner Platz 43	Munchen	80805	Germany	10267	25	4	1996-07-29	1	55	10267	76	15	76	Lakkalikoori	23	1	500 ml	18	4	Peacock	Margaret	1958-09-19	EmpID4.pic	Margaret holds a BA in English literature from Concordia College and an MA from the American Institute of Culinary Arts. She was temporarily assigned to the London office before returning to her permanent post in Seattle.	1	Speedy Express	(503) 555-9831	23	Karkki Oy	Anne Heikkonen	Valtakatu 12	Lappeenranta	53120	Finland	(953) 10956	1	Beverages	Soft drinks, coffees, teas, beers, and ales
25	Frankenversand	Peter Franken	Berliner Platz 43	Munchen	80805	Germany	10267	25	4	1996-07-29	1	54	10267	59	70	59	Raclette Courdavault	28	4	5 kg pkg.	55	4	Peacock	Margaret	1958-09-19	EmpID4.pic	Margaret holds a BA in English literature from Concordia College and an MA from the American Institute of Culinary Arts. She was temporarily assigned to the London office before returning to her permanent post in Seattle.	1	Speedy Express	(503) 555-9831	28	Gai paturage	Eliane Noz	Bat. B 3, rue des Alpes	Annecy	74000	France	38.76.98.06	4	Dairy Products	Cheeses
25	Frankenversand	Peter Franken	Berliner Platz 43	Munchen	80805	Germany	10267	25	4	1996-07-29	1	53	10267	40	50	40	Boston Crab Meat	19	8	24 - 4 oz tins	18.4	4	Peacock	Margaret	1958-09-19	EmpID4.pic	Margaret holds a BA in English literature from Concordia College and an MA from the American Institute of Culinary Arts. She was temporarily assigned to the London office before returning to her permanent post in Seattle.	1	Speedy Express	(503) 555-9831	19	New England Seafood Cannery	Robb Merchant	Order Processing Dept. 2100 Paul Revere Blvd.	Boston	02134	USA	(617) 555-3267	8	Seafood	Seaweed and fish
28	Furia Bacalhau e Frutos do Mar	Lino Rodriguez	Jardim das rosas n. 32	Lisboa	1675	Portugal	10328	28	4	1996-10-14	3	216	10328	68	10	68	Scottish Longbreads	8	3	10 boxes x 8 pieces	12.5	4	Peacock	Margaret	1958-09-19	EmpID4.pic	Margaret holds a BA in English literature from Concordia College and an MA from the American Institute of Culinary Arts. She was temporarily assigned to the London office before returning to her permanent post in Seattle.	3	Federal Shipping	(503) 555-9931	8	Specialty Biscuits, Ltd.	Peter Wilson	29 Kings Way	Manchester	M14 GSD	UK	(161) 555-4448	3	Confections	Desserts, candies, and sweet breads
28	Furia Bacalhau e Frutos do Mar	Lino Rodriguez	Jardim das rosas n. 32	Lisboa	1675	Portugal	10328	28	4	1996-10-14	3	215	10328	65	40	65	Louisiana Fiery Hot Pepper Sauce	2	2	32 - 8 oz bottles	21.05	4	Peacock	Margaret	1958-09-19	EmpID4.pic	Margaret holds a BA in English literature from Concordia College and an MA from the American Institute of Culinary Arts. She was temporarily assigned to the London office before returning to her permanent post in Seattle.	3	Federal Shipping	(503) 555-9931	2	New Orleans Cajun Delights	Shelley Burke	P.O. Box 78934	New Orleans	70117	USA	(100) 555-4822	2	Condiments	Sweet and savory sauces, relishes, spreads, and seasonings
